the_geom,id,continent,country,city,iso_a3,name,h_type,cartodb_id,src_year,src_type,src_add,src_status,src_drawer,notes,h_special,h_vaccine,within_5km,optid,fib_dist,adm1_name
0101000020E6100000E3581E7D39455640939816AA0C0F3740,,Asia,Bangladesh,,BGD,JHIKARGACHA,Health Center,59464,25,22,22,22,119,,,,TRUE,59464,,Khulna
0101000020E6100000A24A2D6203425640EC6E59075A1B3740,,Asia,Bangladesh,,BGD,JHIKARGACHA,Health Center,59468,25,22,22,22,119,,,,TRUE,59468,,Khulna
0101000020E6100000DAD264679967564010CA4B510CAB3640,,Asia,Bangladesh,,BGD,FAKIRHAT,Health Center,59301,25,22,22,22,119,,,,TRUE,59301,,Khulna
0101000020E61000007BE99E95AB68564028753CB7007B3640,,Asia,Bangladesh,,BGD,MONGLA,Health Center,59331,25,22,22,22,119,,,,TRUE,59331,,Khulna
0101000020E6100000D506FEF94769564072D6DF57CAA03640,,Asia,Bangladesh,,BGD,RAMPAL,Health Center,59338,25,22,22,22,119,,,,TRUE,59338,,Khulna
0101000020E6100000B0405DE59B655640299E6D84D3973640,,Asia,Bangladesh,,BGD,RAMPAL,Health Center,59340,25,22,22,22,119,,,,TRUE,59340,,Khulna
0101000020E6100000970DDD360965564094BE95E50B773640,,Asia,Bangladesh,,BGD,Dacope,Health Center,59584,25,22,22,22,119,,,,TRUE,59584,,Khulna
0101000020E61000003B5F73F282A55640C225E64AB8DF3740,,Asia,Bangladesh,,BGD,RUPGANJ,Health Center,58815,25,22,22,22,119,,,,TRUE,58815,,Dhaka
0101000020E61000002C1DF5037FA356409223498EFBDE3740,,Asia,Bangladesh,,BGD,RUPGANJ,Health Center,58813,25,22,22,22,119,,,,TRUE,58813,,Dhaka
0101000020E6100000312A70B28D8D5640A153FC84582A3740,,Asia,Bangladesh,,BGD,Madaripur General Hospital,Hospital,55482,25,22,22,22,119,,,,TRUE,55482,,Dhaka
0101000020E6100000AC662FCC988D56401E88D75E89293740,,Asia,Bangladesh,,BGD,M SadarADAR,Hospital,58461,25,22,22,22,119,,,,TRUE,58461,,Dhaka
0101000020E6100000E8FEA0E4447356408A5AF51494ED3640,,Asia,Bangladesh,,BGD,Mollahat Upazila Health Complex,Hospital,56518,25,22,22,22,119,,,,TRUE,56518,,Khulna
0101000020E6100000D1CCFF50D56C56403230A8250CC73640,,Asia,Bangladesh,,BGD,Fakirhat Upazila Health Complex,Hospital,58601,25,22,22,22,119,,,,TRUE,58601,,Khulna
0101000020E6100000E55A014FA96C56403DBB0A3796C63640,,Asia,Bangladesh,,BGD,FAKIRHAT,Hospital,59291,25,22,22,22,119,,,,TRUE,59291,,Khulna
0101000020E610000050D56D0B226E5640D34A4882C7C73640,,Asia,Bangladesh,,BGD,FAKIRHAT,Health Center,59293,25,22,22,22,119,,,,TRUE,59293,,Khulna
0101000020E610000071667E1537705640DEB2ED8160DE3640,,Asia,Bangladesh,,BGD,MOLLAHAT,Health Center,59311,25,22,22,22,119,,,,TRUE,59311,,Khulna
0101000020E61000004B56B996516F56407630C7E41CE33640,,Asia,Bangladesh,,BGD,MOLLAHAT,Health Center,59313,25,22,22,22,119,,,,TRUE,59313,,Khulna
0101000020E610000076DA080EAF6E56403052E94F0DE43640,,Asia,Bangladesh,,BGD,MOLLAHAT,Health Center,59315,25,22,22,22,119,,,,TRUE,59315,,Khulna
0101000020E61000006DA729D5D2735640D62226EF27ED3640,,Asia,Bangladesh,,BGD,MOLLAHAT,Health Center,59317,25,22,22,22,119,,,,TRUE,59317,,Khulna
0101000020E6100000BD4381973A7056401499BF6071DE3640,,Asia,Bangladesh,,BGD,MOLLAHAT,Health Center,59319,25,22,22,22,119,,,,TRUE,59319,,Khulna
0101000020E6100000C495992F01585640BCB8B18AE2293740,,Asia,Bangladesh,,BGD,BAGHERPARA,Health Center,59419,25,22,22,22,119,,,,TRUE,59419,,Khulna
0101000020E61000007C2888EE685B5640B0C88099122B3740,,Asia,Bangladesh,,BGD,NARAIL Sadar,Health Center,59715,25,22,22,22,119,,,,TRUE,59715,,Khulna
0101000020E610000067E6C93505565640EBD0668B5A383740,,Asia,Bangladesh,,BGD,Bagherpara Upazila Health Complex,Hospital,56329,25,22,22,22,119,,,,TRUE,56329,,Khulna
0101000020E6100000781E93E02F595640AA92685587343740,,Asia,Bangladesh,,BGD,BAGHERPARA,Health Center,59434,25,22,22,22,119,,,,TRUE,59434,,Khulna
0101000020E610000058BE48A5F0555640A160BF46FA373740,,Asia,Bangladesh,,BGD,BAGHERPARA,Hospital,59436,25,22,22,22,119,,,,TRUE,59436,,Khulna
0101000020E610000074E3DD9131605640CDA6D9F2802C3740,,Asia,Bangladesh,,BGD,High Light Eye Hospital,Hospital,49322,25,22,22,22,119,,,,TRUE,49322,,Khulna
0101000020E6100000710058787269564067B7B821212F3740,,Asia,Bangladesh,,BGD,Lohagara Upazila Health Complex,Hospital,53194,25,22,22,22,119,,,,TRUE,53194,,Khulna
0101000020E6100000677F677BF45F56404D3FA88B142C3740,,Asia,Bangladesh,,BGD,Narail General Hospital,Hospital,56543,25,22,22,22,119,,,,TRUE,56543,,Khulna
0101000020E6100000FC3B3D69F35F5640E3EE84A80C2C3740,,Asia,Bangladesh,,BGD,Narail General Hospital,Hospital,56544,25,22,22,22,119,,,,TRUE,56544,,Khulna
0101000020E6100000B4194C68376056401CA4B8F4792C3740,,Asia,Bangladesh,,BGD,Surjer Hashi Clinic,Hospital,56728,25,22,22,22,119,,,,TRUE,56728,,Khulna
0101000020E6100000E0F17A4672695640BF26B1762B2E3740,,Asia,Bangladesh,,BGD,LOHAGORA,Hospital,59708,25,22,22,22,119,,,,TRUE,59708,,Khulna
0101000020E6100000CC79DAC11E6B5640C4630E1AB7313740,,Asia,Bangladesh,,BGD,LOHAGORA,Health Center,59712,25,22,22,22,119,,,,TRUE,59712,,Khulna
0101000020E6100000893F7429C45E564080B5502FEC323740,,Asia,Bangladesh,,BGD,NARAIL Sadar,Health Center,59717,25,22,22,22,119,,,,TRUE,59717,,Khulna
0101000020E61000005D71DA72E563564004E45746A0243740,,Asia,Bangladesh,,BGD,NARAIL Sadar,Health Center,59722,25,22,22,22,119,,,,TRUE,59722,,Khulna
0101000020E61000005D88675CFC615640ECC87B64262C3740,,Asia,Bangladesh,,BGD,NARAIL Sadar,Health Center,59723,25,22,22,22,119,,,,TRUE,59723,,Khulna
0101000020E6100000F96E26AE50635640474AA76B1B383740,,Asia,Bangladesh,,BGD,NARAIL Sadar,Health Center,59724,25,22,22,22,119,,,,TRUE,59724,,Khulna
0101000020E6100000A765EBFFCF5F564037D6C899A12B3740,,Asia,Bangladesh,,BGD,NARAIL Sadar,Hospital,59725,25,22,22,22,119,,,,TRUE,59725,,Khulna
0101000020E6100000006E0EB4BF385640E19FE7CB53E33940,,Asia,Bangladesh,,BGD,Nilphamari Sadar,Health Center,60319,25,22,22,22,119,,,,TRUE,60319,,Rajshahi
0101000020E6100000C021AB832334564092F6BEE6A1E93940,,Asia,Bangladesh,,BGD,Nilphamari Sadar,Health Center,60327,25,22,22,22,119,,,,TRUE,60327,,Rajshahi
0101000020E6100000FF0BBA7317365640050BEE073CEE3940,,Asia,Bangladesh,,BGD,Nilphamari General Hospital,Hospital,61173,25,22,22,22,119,,,,TRUE,61173,,Rajshahi
0101000020E6100000CB51A280C89756403D8E3056E58C3740,,Asia,Bangladesh,,BGD,Diabetes Center,Medical Clinic,56405,25,22,22,22,119,,,,TRUE,56405,,Dhaka
0101000020E61000003AE05CF8959856405B4A4C0636923740,,Asia,Bangladesh,,BGD,Hosneara Hospital,Hospital,56420,25,22,22,22,119,,,,TRUE,56420,,Dhaka
0101000020E610000009DCD040CC98564048DD3AA4BD8C3740,,Asia,Bangladesh,,BGD,Sirajdikhan Upazila Health Complex,Hospital,56708,25,22,22,22,119,,,,TRUE,56708,,Dhaka
0101000020E6100000E464879DCE985640BE012D5DC18C3740,,Asia,Bangladesh,,BGD,Sirajdikhan Upazila Health Complex,Hospital,56709,25,22,22,22,119,,,,TRUE,56709,,Dhaka
0101000020E61000008FF98040E79D56405F1BF16437833740,,Asia,Bangladesh,,BGD,Tongibari Upazila Health Complex,Hospital,56743,25,22,22,22,119,,,,TRUE,56743,,Dhaka
0101000020E61000009E4B0CF0F99656408AF9FBE38C843740,,Asia,Bangladesh,,BGD,LOHAJANG,Health Center,58559,25,22,22,22,119,,,,TRUE,58559,,Dhaka
0101000020E61000001472F090B69856405FA014A1608C3740,,Asia,Bangladesh,,BGD,SERAJDIK,Hospital,58586,25,22,22,22,119,,,,TRUE,58586,,Dhaka
0101000020E6100000EA7CE6258D965640D1AEDA86148B3740,,Asia,Bangladesh,,BGD,Srinagar,Health Center,58588,25,22,22,22,119,,,,TRUE,58588,,Dhaka
0101000020E61000004D6A1F2FCA8D564066AC583BBD5E3740,,Asia,Bangladesh,,BGD,SIBCHAR,Health Center,58474,25,22,22,22,119,,,,TRUE,58474,,Dhaka
0101000020E610000055A68BE9588E56402C2BB84AE7623740,,Asia,Bangladesh,,BGD,SIBCHAR,Health Center,58476,25,22,22,22,119,,,,TRUE,58476,,Dhaka
0101000020E61000004C135BE619085740900C0055DC223940,,Asia,Bangladesh,,BGD,Jaintapur Upazila Health Complex,Hospital,56446,25,22,22,22,119,,,,TRUE,56446,,Sylhet
0101000020E6100000C0FA46AA5A015740C7E33ECF02293940,,Asia,Bangladesh,,BGD,Gowinghat,Health Center,60828,25,22,22,22,119,,,,TRUE,60828,,Sylhet
0101000020E610000066A1902F2C085740395B6CB5A9243940,,Asia,Bangladesh,,BGD,Jointiapur,Hospital,60834,25,22,22,22,119,,,,TRUE,60834,,Sylhet
0101000020E6100000E8D82EB99A065740AE258357430D3940,,Asia,Bangladesh,,BGD,Jointiapur,Health Center,60836,25,22,22,22,119,,,,TRUE,60836,,Sylhet
0101000020E61000006DABA58AE30257408AB8B7BAD4FF3840,,Asia,Bangladesh,,BGD,Jointiapur,Health Center,60838,25,22,22,22,119,,,,TRUE,60838,,Sylhet
0101000020E610000030D4067C255356403AA3A4760BF73840,,Asia,Bangladesh,,BGD,Shibganj,Health Center,59862,25,22,22,22,119,,,,TRUE,59862,,Rajshahi
0101000020E6100000180BDC0F23485640802FAD988B083940,,Asia,Bangladesh,,BGD,khetlal,Health Center,59888,25,22,22,22,119,,,,TRUE,59888,,Rajshahi
0101000020E610000059F67F692CAC564091721992EE903840,,Asia,Bangladesh,,BGD,Nandail Upazilla Health Complex,Hospital,56538,25,22,22,22,119,,,,TRUE,56538,,Mymensignh
0101000020E610000078822858E1A05640819C4094AFB63840,,Asia,Bangladesh,,BGD,Gouripur,Hospital,58661,25,22,22,22,119,,,,TRUE,58661,,Mymensignh
0101000020E61000000B7DCDA75FA756405CE90CDA7AA03840,,Asia,Bangladesh,,BGD,Iswarganj,Hospital,58687,25,22,22,22,119,,,,TRUE,58687,,Mymensignh
0101000020E6100000A7B30D17BDA75640408356D2B2A03840,,Asia,Bangladesh,,BGD,Iswarganj,Health Center,58691,25,22,22,22,119,,,,TRUE,58691,,Mymensignh
0101000020E61000003219D744DCA856401A0F154226A23840,,Asia,Bangladesh,,BGD,Iswarganj,Health Center,58693,25,22,22,22,119,,,,TRUE,58693,,Mymensignh
0101000020E610000077A8CC9136A65640B30D66A21F9A3840,,Asia,Bangladesh,,BGD,Iswarganj,Health Center,58699,25,22,22,22,119,,,,TRUE,58699,,Mymensignh
0101000020E61000005151EE7E19A75640F43A88914F8E3840,,Asia,Bangladesh,,BGD,Nandail,Health Center,58742,25,22,22,22,119,,,,TRUE,58742,,Mymensignh
0101000020E610000026D6AD927F0E5740E2EF28DF7D303640,,Asia,Bangladesh,,BGD,Bandarban Sadar Hospital,Hospital,56334,25,22,22,22,119,,,,TRUE,56334,,Chittagong
0101000020E61000009929365DBF0E574083994E67302F3640,,Asia,Bangladesh,,BGD,Bandarban Sadar,Hospital,57193,25,22,22,22,119,,,,TRUE,57193,,Chittagong
0101000020E61000009929365DBF0E574083994E67302F3640,,Asia,Bangladesh,,BGD,Bandarban Sadar,Hospital,57197,25,22,22,22,119,,,,TRUE,57197,,Chittagong
0101000020E6100000F7EE569668235640FCDDA74F17343A40,,Asia,Bangladesh,,BGD,Boda Upazila Health Complex,Hospital,45067,25,22,22,22,119,,,,TRUE,45067,,Rajshahi
0101000020E6100000F1735B22622156409A3422FCF6323A40,,Asia,Bangladesh,,BGD,Atwari,Health Center,60342,25,22,22,22,119,,,,TRUE,60342,,Rajshahi
0101000020E610000070DBC87F402356402887687C72343A40,,Asia,Bangladesh,,BGD,Boda,Hospital,60348,25,22,22,22,119,,,,TRUE,60348,,Rajshahi
0101000020E61000002826A11CC42056409F3B488736153A40,,Asia,Bangladesh,,BGD,Thakurgaon Sadar,Health Center,60535,25,22,22,22,119,,,,TRUE,60535,,Rajshahi
0101000020E6100000D1EED7C18C205640EADDDDA1F12D3A40,,Asia,Bangladesh,,BGD,Thakurgaon Sadar,Health Center,60537,25,22,22,22,119,,,,TRUE,60537,,Rajshahi
0101000020E6100000040C0D9C4A225640C569D9F239213A40,,Asia,Bangladesh,,BGD,Thakurgaon Sadar,Health Center,60539,25,22,22,22,119,,,,TRUE,60539,,Rajshahi
0101000020E6100000EB86F3DDAC1F5640963B091E44253A40,,Asia,Bangladesh,,BGD,Thakurgaon Sadar,Health Center,60551,25,22,22,22,119,,,,TRUE,60551,,Rajshahi
0101000020E6100000955FE67B5720564093FBB1AC560D3A40,,Asia,Bangladesh,,BGD,Thakurgaon Sadar,Health Center,60555,25,22,22,22,119,,,,TRUE,60555,,Rajshahi
0101000020E6100000111D4611B4245640458550A1E73C3A40,,Asia,Bangladesh,,BGD,Boda,Hospital,60350,25,22,22,22,119,,,,TRUE,60350,,Rajshahi
0101000020E61000002ECC442E5A335640BFD38482D5B03740,,Asia,Bangladesh,,BGD,ALAMDANGA,Health Center,59356,25,22,22,22,119,,,,TRUE,59356,,Khulna
0101000020E6100000815F70A450345640CAEB1C1835AA3740,,Asia,Bangladesh,,BGD,CHUADANGA Sadar,Health Center,59373,25,22,22,22,119,,,,TRUE,59373,,Khulna
0101000020E61000004F1B6FFAF3375640AE4D53669DDB3740,,Asia,Bangladesh,,BGD,Mirpur,Health Center,59645,25,22,22,22,119,,,,TRUE,59645,,Khulna
0101000020E6100000C58DE94D653C56402CCF44E5E8E03740,,Asia,Bangladesh,,BGD,Mirpur,Health Center,59648,25,22,22,22,119,,,,TRUE,59648,,Khulna
0101000020E610000011670390903C564081597D38DFDF3740,,Asia,Bangladesh,,BGD,Mirpur,Health Center,59650,25,22,22,22,119,,,,TRUE,59650,,Khulna
0101000020E61000004E332289363C5640CC7403C9EAE23740,,Asia,Bangladesh,,BGD,Mirpur,Health Center,59651,25,22,22,22,119,,,,TRUE,59651,,Khulna
0101000020E6100000C61FFDCA3B3B564012E312BF31E73740,,Asia,Bangladesh,,BGD,Mirpur,Health Center,59653,25,22,22,22,119,,,,TRUE,59653,,Khulna
0101000020E6100000774EE1E56D3A5640E49D01C598E13740,,Asia,Bangladesh,,BGD,Mirpur,Health Center,59659,25,22,22,22,119,,,,TRUE,59659,,Khulna
0101000020E61000007824B5762232564063DF634ABBCA3740,,Asia,Bangladesh,,BGD,Gangni,Health Center,59682,25,22,22,22,119,,,,TRUE,59682,,Khulna
0101000020E6100000A37823DA293356400747475733E53740,,Asia,Bangladesh,,BGD,Gangni,Health Center,59686,25,22,22,22,119,,,,TRUE,59686,,Khulna
0101000020E61000002E821012FD3456402482ADD37BE13740,,Asia,Bangladesh,,BGD,Gangni,Health Center,59687,25,22,22,22,119,,,,TRUE,59687,,Khulna
0101000020E610000056A21E100E345640BFB199B9E8D83740,,Asia,Bangladesh,,BGD,Gangni,Health Center,59688,25,22,22,22,119,,,,TRUE,59688,,Khulna
0101000020E6100000586C9A9D832F56407BED3CA466D03740,,Asia,Bangladesh,,BGD,Gangni,Hospital,59689,25,22,22,22,119,,,,TRUE,59689,,Khulna
0101000020E6100000085A007F312856409C487ACC33D13740,,Asia,Bangladesh,,BGD,Meherpur Sadar,Health Center,59690,25,22,22,22,119,,,,TRUE,59690,,Khulna
0101000020E6100000D51FF7D2DF2E5640143D6941BFB93740,,Asia,Bangladesh,,BGD,Meherpur Sadar,Health Center,59691,25,22,22,22,119,,,,TRUE,59691,,Khulna
0101000020E61000009ECBEE6CAD2556405EFAC05E85C23740,,Asia,Bangladesh,,BGD,Meherpur Sadar,Health Center,59693,25,22,22,22,119,,,,TRUE,59693,,Khulna
0101000020E610000067E609866328564096BE0F0054C63740,,Asia,Bangladesh,,BGD,Meherpur Sadar,Hospital,59694,25,22,22,22,119,,,,TRUE,59694,,Khulna
0101000020E610000081C322D84F2856408F6686D9DCBA3740,,Asia,Bangladesh,,BGD,Meherpur Sadar,Health Center,59695,25,22,22,22,119,,,,TRUE,59695,,Khulna
0101000020E61000005827D30DB92F5640C25E72ED55D13740,,Asia,Bangladesh,,BGD,Gangni Upazila Health Complex,Hospital,61381,25,22,22,22,119,,,,TRUE,61381,,Khulna
0101000020E61000003DF960BE6144564024C929F004B93640,,Asia,Bangladesh,,BGD,Sathkhira Upazila Health Complex,Hospital,56671,25,22,22,22,119,,,,TRUE,56671,,Khulna
0101000020E61000008F2F644DC2555640BF2A24E9DFD83640,,Asia,Bangladesh,,BGD,KESHABPUR,Health Center,59480,25,22,22,22,119,,,,TRUE,59480,,Khulna
0101000020E610000094D1988E945056400B8EB574E5DB3640,,Asia,Bangladesh,,BGD,KESHABPUR,Health Center,59482,25,22,22,22,119,,,,TRUE,59482,,Khulna
0101000020E6100000613301F2294D5640A22938AB0ED53640,,Asia,Bangladesh,,BGD,KESHABPUR,Health Center,59484,25,22,22,22,119,,,,TRUE,59484,,Khulna
0101000020E61000003488E18E2D4D564076B4D56A03D53640,,Asia,Bangladesh,,BGD,KESHABPUR,Health Center,59490,25,22,22,22,119,,,,TRUE,59490,,Khulna
0101000020E6100000E7C240A3764D56402639D99690D43640,,Asia,Bangladesh,,BGD,KESHABPUR,Health Center,59492,25,22,22,22,119,,,,TRUE,59492,,Khulna
0101000020E61000009E04A120C25256400E367BF980D53640,,Asia,Bangladesh,,BGD,Dumuria,Health Center,59587,25,22,22,22,119,,,,TRUE,59587,,Khulna
0101000020E610000068CA3B9BA9575640ECC64B6BCBCA3640,,Asia,Bangladesh,,BGD,Dumuria,Health Center,59588,25,22,22,22,119,,,,TRUE,59588,,Khulna
0101000020E6100000091AEBDD6A585640516653BD13DB3640,,Asia,Bangladesh,,BGD,Dumuria,Health Center,59589,25,22,22,22,119,,,,TRUE,59589,,Khulna
0101000020E6100000D295D5E224475640ABD46B7E8CB23640,,Asia,Bangladesh,,BGD,Satkhira Sadar,Health Center,59747,25,22,22,22,119,,,,TRUE,59747,,Khulna
0101000020E6100000539F9469654456409DDA96E885B83640,,Asia,Bangladesh,,BGD,Satkhira Sadar,Hospital,59757,25,22,22,22,119,,,,TRUE,59757,,Khulna
0101000020E610000088C8169D9E4C5640199BD60410BF3640,,Asia,Bangladesh,,BGD,TALA,Hospital,59765,25,22,22,22,119,,,,TRUE,59765,,Khulna
0101000020E6100000CAAE4608674A5640266914DB2AC63640,,Asia,Bangladesh,,BGD,TALA,Health Center,59766,25,22,22,22,119,,,,TRUE,59766,,Khulna
0101000020E6100000011DDA9FA6545640426BE01C578A3940,,Asia,Bangladesh,,BGD,Mithapukur,Health Center,60414,25,22,22,22,119,,,,TRUE,60414,,Rajshahi
0101000020E61000004D02CB3BA151564089E3C51FEF8B3940,,Asia,Bangladesh,,BGD,Mithapukur,Health Center,60417,25,22,22,22,119,,,,TRUE,60417,,Rajshahi
0101000020E61000009F33A094C9515640CEB410806D923940,,Asia,Bangladesh,,BGD,Mithapukur,Health Center,60419,25,22,22,22,119,,,,TRUE,60419,,Rajshahi
0101000020E610000088F04EB8DB4F56406B948481C8973940,,Asia,Bangladesh,,BGD,Mithapukur,Health Center,60421,25,22,22,22,119,,,,TRUE,60421,,Rajshahi
0101000020E6100000099CE52F565F564076B88B30FDEC3940,,Asia,Bangladesh,,BGD,Lalmonirhat Sadar,Health Center,60253,25,22,22,22,119,,,,TRUE,60253,,Rajshahi
0101000020E610000065F827A8D66056404D523F8EDDDF3940,,Asia,Bangladesh,,BGD,Lalmonirhat Sadar,Health Center,60254,25,22,22,22,119,,,,TRUE,60254,,Rajshahi
0101000020E6100000BAA0C4861F9856406E6FC393E93E3840,,Asia,Bangladesh,,BGD,SREEPUR,Health Center,58151,25,22,22,22,119,,,,TRUE,58151,,Dhaka
0101000020E61000005DE656731D9856407C1CFF6BE0533840,,Asia,Bangladesh,,BGD,Bhaluka,Health Center,58607,25,22,22,22,119,,,,TRUE,58607,,Mymensignh
0101000020E6100000F7115058249656401D931B3AA1713840,,Asia,Bangladesh,,BGD,Bhaluka,Health Center,58611,25,22,22,22,119,,,,TRUE,58611,,Mymensignh
0101000020E6100000E62F6833859B5640410CE98E36883840,,Asia,Bangladesh,,BGD,TRISAL,Health Center,58770,25,22,22,22,119,,,,TRUE,58770,,Mymensignh
0101000020E610000061343E6FB999564031FB563F1FA03840,,Asia,Bangladesh,,BGD,TRISAL,Health Center,58780,25,22,22,22,119,,,,TRUE,58780,,Mymensignh
0101000020E6100000D11974491B985640A657ACFDD99F3840,,Asia,Bangladesh,,BGD,TRISAL,Health Center,58782,25,22,22,22,119,,,,TRUE,58782,,Mymensignh
0101000020E610000013F7453CCA04574043E9A9F674E63540,,Asia,Bangladesh,,BGD,Lama,Health Center,57201,25,22,22,22,119,,,,TRUE,57201,,Chittagong
0101000020E6100000F73D8A1DC30357401A47EF1727D13540,,Asia,Bangladesh,,BGD,chakoria,Health Center,57755,25,22,22,22,119,,,,TRUE,57755,,Chittagong
0101000020E61000008E2A2F9EE68A564002BA40930E583740,,Asia,Bangladesh,,BGD,Shibchar Upazila Health Complex,Hospital,56694,25,22,22,22,119,,,,TRUE,56694,,Dhaka
0101000020E6100000615BD529CF8A56407E818CD209583740,,Asia,Bangladesh,,BGD,SIBCHAR,Hospital,58468,25,22,22,22,119,,,,TRUE,58468,,Dhaka
0101000020E6100000E202DA1D378D56401DFF82C9D1493740,,Asia,Bangladesh,,BGD,SIBCHAR,Health Center,58470,25,22,22,22,119,,,,TRUE,58470,,Dhaka
0101000020E61000007F9F551BCB8D564095F7118917533740,,Asia,Bangladesh,,BGD,SIBCHAR,Health Center,58472,25,22,22,22,119,,,,TRUE,58472,,Dhaka
0101000020E6100000A6ED216D0A95564062C2DE7653523740,,Asia,Bangladesh,,BGD,Zanjira,Hospital,59036,25,22,22,22,119,,,,TRUE,59036,,Dhaka
0101000020E610000099966190A18556403951F47BBE583740,,Asia,Bangladesh,,BGD,BHANGA,Health Center,58038,25,22,22,22,119,,,,TRUE,58038,,Dhaka
0101000020E61000002A43D9542ABB56408BA0C381B9DD3640,,Asia,Bangladesh,,BGD,LAXMIPUR Sadar,Health Center,57857,25,22,22,22,119,,,,TRUE,57857,,Chittagong
0101000020E610000032BF7AE2F1BC5640F5D2D44BB0E33640,,Asia,Bangladesh,,BGD,LAXMIPUR Sadar,Health Center,57871,25,22,22,22,119,,,,TRUE,57871,,Chittagong
0101000020E6100000C931B49572705640B49E7CD5251A3740,,Asia,Bangladesh,,BGD,Gopinathpur Union Health Complex,Hospital,45086,25,22,22,22,119,,,,TRUE,45086,,Dhaka
0101000020E6100000B4B0A71DFE6D56404FBF1C870B3E3740,,Asia,Bangladesh,,BGD,Kashiani Upazila Health Complex,Hospital,52742,25,22,22,22,119,,,,TRUE,52742,,Dhaka
0101000020E6100000F70C0317BA6C564002859C52B9363740,,Asia,Bangladesh,,BGD,Sanjida Sergical Clinic,Medical Clinic,56666,25,22,22,22,119,,,,TRUE,56666,,Dhaka
0101000020E6100000BE9CF92C7D6D5640D676DC51403B3740,,Asia,Bangladesh,,BGD,ALFADANGA,Health Center,58032,25,22,22,22,119,,,,TRUE,58032,,Dhaka
0101000020E610000061BB636589705640BA39996F88193740,,Asia,Bangladesh,,BGD,GOPALGAN,Hospital,58155,25,22,22,22,119,,,,TRUE,58155,,Dhaka
0101000020E610000061BB636589705640BA39996F88193740,,Asia,Bangladesh,,BGD,GOPALGAN,Hospital,58157,25,22,22,22,119,,,,TRUE,58157,,Dhaka
0101000020E610000061BB636589705640BA39996F88193740,,Asia,Bangladesh,,BGD,GOPALGAN,Hospital,58159,25,22,22,22,119,,,,TRUE,58159,,Dhaka
0101000020E610000061BB636589705640BA39996F88193740,,Asia,Bangladesh,,BGD,GOPALGAN,Hospital,58161,25,22,22,22,119,,,,TRUE,58161,,Dhaka
0101000020E6100000CFB1A8602A715640F90B3A566C0A3740,,Asia,Bangladesh,,BGD,GOPALGAN,Health Center,58167,25,22,22,22,119,,,,TRUE,58167,,Dhaka
0101000020E61000005A9FE2C3A1725640C729309B54043740,,Asia,Bangladesh,,BGD,GOPALGAN,Health Center,58169,25,22,22,22,119,,,,TRUE,58169,,Dhaka
0101000020E61000002170A708C2705640AC80EC55FA113740,,Asia,Bangladesh,,BGD,GOPALGAN,Health Center,58171,25,22,22,22,119,,,,TRUE,58171,,Dhaka
0101000020E6100000677AAEBA1C6F5640245EE18F29143740,,Asia,Bangladesh,,BGD,GOPALGAN,Health Center,58173,25,22,22,22,119,,,,TRUE,58173,,Dhaka
0101000020E610000090D268D45973564002DE710C02283740,,Asia,Bangladesh,,BGD,KASIANI,Health Center,58190,25,22,22,22,119,,,,TRUE,58190,,Dhaka
0101000020E6100000DC852CDA0C73564035F6003AA41B3740,,Asia,Bangladesh,,BGD,KASIANI,Health Center,58192,25,22,22,22,119,,,,TRUE,58192,,Dhaka
0101000020E610000010FF5D762B715640A55114AFDD263740,,Asia,Bangladesh,,BGD,KASIANI,Health Center,58194,25,22,22,22,119,,,,TRUE,58194,,Dhaka
0101000020E610000059F86D736E725640040B8CD67D2E3740,,Asia,Bangladesh,,BGD,KASIANI,Health Center,58196,25,22,22,22,119,,,,TRUE,58196,,Dhaka
0101000020E6100000816CDA38577256400FBC87AB3D3A3740,,Asia,Bangladesh,,BGD,KASIANI,Health Center,58202,25,22,22,22,119,,,,TRUE,58202,,Dhaka
0101000020E61000002B0B2FC53B7656401F32826AF9423740,,Asia,Bangladesh,,BGD,MUKSUDPU,Health Center,58208,25,22,22,22,119,,,,TRUE,58208,,Dhaka
0101000020E610000029CA8B71F474564074B0628AFB453740,,Asia,Bangladesh,,BGD,MUKSUDPU,Health Center,58218,25,22,22,22,119,,,,TRUE,58218,,Dhaka
0101000020E610000041165EF75B77564083A6CA52BC5E3740,,Asia,Bangladesh,,BGD,NAGARKAN,Health Center,58066,25,22,22,22,119,,,,TRUE,58066,,Dhaka
0101000020E6100000AC1A20780A755640EE63E4E07B4E3740,,Asia,Bangladesh,,BGD,MUKSUDPU,Health Center,58216,25,22,22,22,119,,,,TRUE,58216,,Dhaka
0101000020E610000093EB4798D979564060E3169C9D4E3740,,Asia,Bangladesh,,BGD,MUKSUDPU,Health Center,58220,25,22,22,22,119,,,,TRUE,58220,,Dhaka
0101000020E61000006B6DD04DD17756406BF420F3B7513740,,Asia,Bangladesh,,BGD,Muksudpur Upazila Health Complex,Hospital,61102,25,22,22,22,119,,,,TRUE,61102,,Dhaka
0101000020E61000007946223402AA564012721184D06A3840,,Asia,Bangladesh,,BGD,Hossainpur Upazilla Health Complex,Hospital,56422,25,22,22,22,119,,,,TRUE,56422,,Dhaka
0101000020E6100000F2C28503DCA55640AB7D7EC795793840,,Asia,Bangladesh,,BGD,HOSSAINPUR,Health Center,58337,25,22,22,22,119,,,,TRUE,58337,,Dhaka
