the_geom,cleanup,type,country,iso_a3,pop_max,pop_min,name,continent,date_add,cartodb_id,mapper,population,src_geo,src_pop,pop_src_yr,within_5km,region,adm1_name,fib_dist,pop_perc
0101000020E6100000928CDDF653B752402211D518D75B4040,2018-08-08,Populated place,India,IND,791000,465567,Jammu,Asia,2018-08-08,6165,HIP-JM,465567,1,1,2014,true,x,Jammu and Kashmir,1.00,0.044211252722413500
0101000020E610000078133246DA941440E87673A72AFB2440,2018-07-31,town,Nigeria,NGA,0,0,Ibeto,Africa,2018-07-20,8150,HIP-JM,12600,34,23,2010,true,x,Niger,0.12,0.0069543430380049800
0101000020E6100000E642E2EF43B452400C00A53088094140,2018-08-08,Provincial Capital,India,IND,1140000,975857,Srinagar,Asia,2018-08-08,6540,HIP-JM,975857,1,1,2014,true,x,Jammu and Kashmir,1.85,0.092669498585458700
0101000020E61000007D15A61084685440A633EF1FA83C3540,2018-08-08,Provincial Capital,India,IND,875000,679995,Raipur,Asia,2018-08-08,6608,HIP-JM,679995,1,1,2014,true,x,Chhattisgarh,0.44,0.064573800967374300
0101000020E6100000630081A274865740C567FF1A6FA93940,2018-08-08,Provincial Capital,India,IND,92113,92113,Kohima,Asia,2018-08-08,3871,HIP-JM,92113,1,1,2014,true,x,Nagaland,0.40,0.0087472503893524900
0101000020E6100000A73F35EFF07B5740F9CA92F17ACC3840,2018-08-08,Provincial Capital,India,IND,264986,223523,Imphal,Asia,2018-08-08,5308,HIP-JM,223523,1,1,2014,true,x,Manipur,0.98,0.021226229183494600
0101000020E610000063283806AE175AC07E89F5FC1FC53340,2018-08-08,Populated place,Mexico,MEX,47669,42155,Autlan,Latin America,2018-08-08,1133,HIP-JM,42155,1,1,2014,false,x,Jalisco,62.06,0.038862481924866500
0101000020E6100000332C0441990956C010287BAE63213540,2018-08-08,Populated place,Mexico,MEX,41993,40652,Tizimin,Latin America,2018-08-08,3174,HIP-JM,40652,1,1,2014,false,x,Yucatán,41.47,0.037476873804048700
0101000020E6100000FA58E3C7F3282640DE53DE33B76B2740,2018-07-31,Populated place,Nigeria,NGA,86002,79465,Potiskum,Africa,2018-07-20,8051,HIP-JM,79465,1,1,2015,true,x,Yobe,0.83,0.043859275358338500
0101000020E6100000E4EF390B56165940BD8FC59162703040,2018-08-08,Provincial Capital,Thailand,THA,35760,35760,Phichit,Asia,2018-08-08,144,HIP-JM,35760,1,1,2014,true,x,Phichit,1.10,0.052084547085828800
0101000020E6100000A6375D8651405240127A14A9F4453440,2018-08-08,Provincial Capital,India,IND,27359,27359,Silvassa,Asia,2018-08-08,1357,HIP-JM,27359,1,1,2014,true,x,Dadra and Nagar Haveli,0.18,0.002598070016200700
0101000020E6100000FD313601F3C7534009CADC4866093C40,2018-08-08,Populated place,India,IND,161555,161555,Budaun,Asia,2018-08-08,1438,HIP-JM,161555,1,1,2014,true,x,Uttar Pradesh,0.08,0.01534161341669300
0101000020E6100000241CA844C0565340F2D2649EA1333040,2018-08-08,Populated place,India,IND,255240,225962,Raichur,Asia,2018-08-08,3862,HIP-JM,225962,1,1,2014,true,x,Karnataka,0.01,0.021457841916763800
0101000020E61000001108C6E1E5A85240B4FAA5F6E1773A40,2018-08-08,Populated place,India,IND,589985,517911,Ajmer,Asia,2018-08-08,1434,HIP-JM,517911,1,1,2014,true,x,Rajasthan,0.24,0.049181952562612700
0101000020E610000008957B3F0EB6524071797A352ABD2940,2018-08-08,Populated place,India,IND,776632,417387,Mangalore,Asia,2018-08-08,6546,HIP-JM,417387,1,1,2014,true,x,Karnataka,2.07,0.039635975359185700
0101000020E6100000BF6F9E45CA9A59405B0312E2042B2F40,2018-08-08,Populated place,Thailand,THA,18269,16832,Bua Yai,Asia,2018-08-08,2272,HIP-JM,16832,1,1,2014,true,x,Nakhon Ratchasima,1.09,0.024515858404604900
0101000020E61000009D4233AE0C3357404AB3981C13D43840,2018-08-08,Populated place,India,IND,152393,152393,Silchar,Asia,2018-08-08,3870,HIP-JM,152393,1,1,2014,true,x,Assam,0.51,0.014471570012751700
0101000020E6100000F7E2F7DB438659409ADBC7E1FE392940,2018-08-08,Provincial Capital,Thailand,THA,99819,90082,Chanthaburi,Asia,2018-08-08,2267,HIP-JM,90082,1,1,2014,true,x,Chanthaburi,0.66,0.13120470275686900
0101000020E6100000C3050B3051E351C0D3BA9BFA258340C0,2018-08-08,Populated place,Chile,CHL,503534,294551,Vina del Mar,Latin America,2018-08-08,1380,HIP-JM,294551,1,1,2014,true,x,Valparaíso,0.06,1.7333305714692900
0101000020E6100000EF5D31C0512857C072C2E98FF6A82E40,2018-08-08,Populated place,Mexico,MEX,107638,8989,Escuintla,Latin America,2018-08-08,1157,HIP-JM,8989,1,1,2014,false,x,Chiapas,4.99,0.0082869137711451800
0101000020E6100000D2450A6561D259C00C2FC33D9E493B40,2018-08-08,Populated place,Mexico,MEX,10,10,Sierra Mojada,Latin America,2018-08-08,3095,HIP-JM,10,1,1,2014,false,x,Coahuila,117.72,0.0000092189495729727200
0101000020E6100000088652FF095758C0DF1D75AE07D23340,2018-08-08,Populated place,Mexico,MEX,177796,70819,Teziutlan,Latin America,2018-08-08,3152,HIP-JM,70819,1,1,2014,false,x,Puebla,5.52,0.065287678980835500
0101000020E6100000D2FB7C4A848B59C06A748C339F6B3940,2018-08-08,Populated place,Mexico,MEX,32253,15175,Parras,Latin America,2018-08-08,3096,HIP-JM,15175,1,1,2014,false,x,Coahuila,6.80,0.013989755976986100
0101000020E6100000EB9007C751385AC0AC60B05561813540,2018-08-08,Provincial Capital,Mexico,MEX,318781,280592,Tepic,Latin America,2018-08-08,3140,HIP-JM,280592,1,1,2014,true,x,Nayarit,0.24,0.25867634985795600
0101000020E61000004149CD26D92324C0E7072393DFFA3C40,2018-08-08,Populated place,Morocco,MAR,115267,98229,Goulimine,Africa,2018-08-08,5769,HIP-JM,98229,1,1,2014,true,x,Guelmim - Es-Semara,0.25,0.28224029878527100
0101000020E6100000CB06363AA96A56C0599D732287483540,2018-08-08,Populated place,Mexico,MEX,47124,20661,Progreso,Latin America,2018-08-08,5133,HIP-JM,20661,1,1,2014,false,x,Yucatán,33.97,0.019047271712718900
0101000020E610000069B0709266865940A7AE237103002E40,2018-08-08,Provincial Capital,Thailand,THA,334984,208781,Nakhon Ratchasima,Asia,2018-08-08,6278,HIP-JM,208781,1,1,2014,true,x,Nakhon Ratchasima,2.16,0.30409015170935200
0101000020E6100000E6D169180F2A53402C56A98A1F9C2840,2018-08-08,Populated place,India,IND,887000,868313,Mysore,Asia,2018-08-08,6547,HIP-JM,868313,1,1,2014,true,x,Karnataka,0.18,0.082456886946791800
0101000020E610000066CCB949421228400C64E6B1A4EA2240,2018-07-31,Populated place,Nigeria,NGA,77617,12729,Numan,Africa,2018-07-20,8055,HIP-JM,12729,1,1,2015,true,x,Adamawa,0.17,0.0070255422643464600
0101000020E6100000039C521C8F7258C08002088274CF3140,2018-08-08,Populated place,Mexico,MEX,47844,35689,Huajuapan de Leon,Latin America,2018-08-08,3150,HIP-JM,35689,1,1,2014,false,x,Oaxaca,43.85,0.032901509130982400
0101000020E610000018547F00BF7D5D403EA9603CE0B04240,2018-08-08,Populated place,China,CHN,115893,115893,Buizhou,Asia,2018-08-08,3681,HIP-JM,115893,1,1,2014,false,x,Shandong,,0.0088894087687540300
0101000020E61000005206B6BCAEFD5C4057491C08DF384240,2018-08-08,Populated place,China,CHN,226930,226930,Liaocheng,Asia,2018-08-08,3682,HIP-JM,226930,1,1,2014,false,x,Shandong,,0.017406344920688500
0101000020E6100000B3A0A5C8AD073840AB3494A0E0EA4840,2018-08-08,Provincial Capital,Ukraine,UKR,803880,717803,Lvov,Europe,2018-08-08,6239,HIP-JM,717803,1,1,2014,true,x,L'viv,0.45,1.5896765269827900
0101000020E6100000A1D0AA7DD77F37406362DB1E14AC4840,2018-08-08,Populated place,Ukraine,UKR,124269,79406,Drohobych,Europe,2018-08-08,841,HIP-JM,79406,1,1,2014,true,x,L'viv,1.21,0.175855846662100
0101000020E6100000EED53329AA6A5AC07A049355F0EE3A40,2018-08-08,Populated place,Mexico,MEX,103378,101768,Hidalgo del Parral,Latin America,2018-08-08,1115,HIP-JM,101768,1,1,2014,false,x,Chihuahua,5.86,0.093819406014228800
0101000020E6100000A1445C4AA7B75AC0A0421393FD6C3C40,2018-08-08,Populated place,Mexico,MEX,90835,79100,Cuauhtemoc,Latin America,2018-08-08,3097,HIP-JM,79100,1,1,2014,false,x,Chihuahua,6.00,0.072921891122214200
0101000020E61000000040BA7D7B745AC010AAEED3E9CC3A40,2018-08-08,Populated place,Mexico,MEX,10800,6027,Santa Barbara,Latin America,2018-08-08,3101,HIP-JM,6027,1,1,2014,false,x,Chihuahua,7.12,0.0055562609076306600
0101000020E61000002CAD86C43D1A5AC0012691F9578A3D40,2018-08-08,Populated place,Mexico,MEX,22128,17481,Ojinaga,Latin America,2018-08-08,3099,HIP-JM,17481,1,1,2014,false,x,Chihuahua,,0.016115645748513600
0101000020E6100000A926B139C19A40407BB37B8F069F4940,2018-08-08,Populated place,Ukraine,UKR,103547,91798,Konotop,Europe,2018-08-08,847,HIP-JM,91798,1,1,2014,true,x,Sumy,0.71,0.20329968783073600
0101000020E610000016F7C95C3E9249C0186ED8C1D8B03DC0,2018-08-08,Populated place,Brazil,BRA,876990,237044,Novo Hamburgo,Latin America,2018-08-08,4205,HIP-JM,237044,1,1,2014,true,x,Rio Grande do Sul,0.02,0.12681754050657700
0101000020E610000006719B5F035259402A2BB074FC572940,2018-08-08,Provincial Capital,Thailand,THA,37035,37035,Rayong,Asia,2018-08-08,2269,HIP-JM,37035,1,1,2014,true,x,Rayong,2.34,0.053941588403905800
0101000020E61000003147559054740F40CCA75FFE175F1F40,2018-07-31,Populated place,Nigeria,NGA,736072,213961,Oyo,Africa,2018-07-20,8033,HIP-JM,213961,1,1,2015,true,x,Oyo,0.99,0.11809191990115700
0101000020E61000005E18E9456D0A594045FF786D3E273240,2018-08-08,Provincial Capital,Thailand,THA,38538,17971,Phrae,Asia,2018-08-08,2244,HIP-JM,17971,1,1,2014,true,x,Phrae,0.35,0.026174815315420300
0101000020E610000008E46E4A585539403810A331A45F4940,2018-08-08,Provincial Capital,Ukraine,UKR,213661,210299,Lutsk,Europe,2018-08-08,2196,HIP-JM,210299,1,1,2014,true,x,Volyn,0.11,0.46573695561031800
0101000020E6100000457F61EC2A7E53401113E1E06CBA2440,2018-08-08,Populated place,India,IND,200797,200797,Dindigul,Asia,2018-08-08,5965,HIP-JM,200797,1,1,2014,true,x,Tamil Nadu,0.14,0.019068118902118200
0101000020E6100000F1B79089CC7C55C0B0579A8C11DE2740,2018-08-08,Provincial Capital,Nicaragua,NIC,105219,89409,Granada,Latin America,2018-08-08,2608,HIP-JM,89409,1,1,2014,true,x,Granada,1.35,1.5582662320924200
0101000020E61000005C5483179A794340B756FD7C21EB1EC0,2018-08-08,Populated place,Tanzania,TZA,30163,943,Kibiti,Africa,2018-08-08,2498,HIP-JM,943,1,1,2014,true,x,Pwani,1.08,0.0023927606177483700
0101000020E610000088486658B97E42405FDF923FBF5B1BC0,2018-08-08,Populated place,Tanzania,TZA,91889,13227,Kilosa,Africa,2018-08-08,2496,HIP-JM,13227,1,1,2014,true,x,Morogoro,0.97,0.033562083447463100
0101000020E6100000E463778112D35940DD60B17E1A2F3040,2018-08-08,Provincial Capital,Thailand,THA,51584,51584,Maha Sarakham,Asia,2018-08-08,159,HIP-JM,51584,1,1,2014,true,x,Maha Sarakham,0.33,0.07513225047190700
0101000020E6100000D2007367856B58C0B54A5E3A39453140,2018-08-08,Populated place,Mexico,MEX,21391,14608,Tlaxiaco,Latin America,2018-08-08,3149,HIP-JM,14608,1,1,2014,false,x,Oaxaca,50.59,0.013467041536198600
0101000020E61000005394E047141E58C0A71D6359F6752F40,2018-08-08,Populated place,Mexico,MEX,24481,13078,Pochutla,Latin America,2018-08-08,3147,HIP-JM,13078,1,1,2014,false,x,Oaxaca,44.86,0.012056542251533700
0101000020E6100000FD1BC583374458C055A2497BE6B72F40,2018-08-08,Populated place,Mexico,MEX,19488,11317,Puerto Escondido,Latin America,2018-08-08,3146,HIP-JM,11317,1,1,2014,false,x,Oaxaca,107.53,0.010433085231733200
0101000020E610000095AD797E662658C068FCEBAA7A543040,2018-08-08,Populated place,Mexico,MEX,17632,15691,Miahuatlan,Latin America,2018-08-08,1138,HIP-JM,15691,1,1,2014,false,x,Oaxaca,48.99,0.014465453774951500
0101000020E61000000BE45D1E00E0414082FE99B3D1E010C0,2018-08-08,Populated place,Tanzania,TZA,34291,3943,Babati,Africa,2018-08-08,2514,HIP-JM,3943,1,1,2014,true,x,Manyara,3.22,0.010004936496057100
0101000020E6100000AB084845ADE758C0C858F13604923240,2018-08-08,Populated place,Mexico,MEX,53217,53217,Taxco,Latin America,2018-08-08,3157,HIP-JM,53217,1,1,2014,false,x,Guerrero,13.55,0.049060483942488900
0101000020E6100000ABB27C7E14CE58C0542C66007FE63040,2018-08-08,Populated place,Mexico,MEX,9897,9897,Ayutla,Latin America,2018-08-08,3158,HIP-JM,9897,1,1,2014,false,x,Guerrero,44.16,0.0091239943923711100
0101000020E61000008DD2B6ABE19A58C002F3BAF217AE3040,2018-08-08,Populated place,Mexico,MEX,30271,17801,Ometepec,Latin America,2018-08-08,5746,HIP-JM,17801,1,1,2014,false,x,Guerrero,130.99,0.016410652134848700
0101000020E6100000B81756F9B74E57C04F51611168663240,2018-08-08,Populated place,Mexico,MEX,23830,4505,Paraiso,Latin America,2018-08-08,1141,HIP-JM,4505,1,1,2014,false,x,Tabasco,44.21,0.0041531367826242100
0101000020E6100000DB86412EEBE156C0C98C3C18CACC3140,2018-08-08,Populated place,Mexico,MEX,11895,3438,Balancan,Latin America,2018-08-08,1142,HIP-JM,3438,1,1,2014,false,x,Tabasco,26.54,0.0031694748631880200
0101000020E6100000B1F370E184DB56C022041F41F97A3140,2018-08-08,Populated place,Mexico,MEX,32415,17484,Tenosique,Latin America,2018-08-08,3154,HIP-JM,17484,1,1,2014,false,x,Tabasco,52.83,0.016118411433385500
0101000020E610000007C96550EB5156C0F6EC6FBF32333440,2018-08-08,Populated place,Mexico,MEX,22806,18348,Tekax,Latin America,2018-08-08,1159,HIP-JM,18348,1,1,2014,true,x,Yucatán,1.73,0.016914928676490400
0101000020E6100000CAD53494FF3F594045B4B44B02CD2A40,2018-08-08,Provincial Capital,Thailand,THA,226618,216063,Chon Buri,Asia,2018-08-08,2266,HIP-JM,216063,1,1,2014,true,x,Chon Buri,0.48,0.31469640651581200
0101000020E6100000B6BDBC8433D34140C1B9FA6F2D5C25C0,2018-08-08,Provincial Capital,Tanzania,TZA,126449,115397,Songea,Africa,2018-08-08,5765,HIP-JM,115397,1,1,2014,true,x,Ruvuma,0.37,0.29280741994306300
0101000020E61000006858088232334CC03268F010293C41C0,2018-08-08,Populated place,Uruguay,URY,16438,14091,Santa Lucia,Latin America,2018-08-08,579,HIP-JM,14091,1,1,2014,true,x,Canelones,1.54,0.41758349224976800
0101000020E61000008FB4C74C53BF51C034F29590C24A41C0,2018-08-08,Provincial Capital,Chile,CHL,60746,60746,San Fernando,Latin America,2018-08-08,1398,HIP-JM,60746,1,1,2014,true,x,Libertador General Bernardo O'Higgins,0.49,0.35746916117912900
0101000020E6100000A05D015CFBCB58409E7EF6A77D062540,2018-08-08,Provincial Capital,Thailand,THA,85686,55835,Chumphon,Asia,2018-08-08,2236,HIP-JM,55835,1,1,2014,true,x,Chumphon,1.25,0.081323844701824700
0101000020E61000000EA9AFB6CCB647C02D8AAA108AFF35C0,2018-08-08,Populated place,Brazil,BRA,60413,42983,Pirassununga,Latin America,2018-08-08,1707,HIP-JM,42983,1,1,2014,true,x,São Paulo,1.75,0.022995723762652500
0101000020E610000003AA3DF4F6A354C0B65DE4752F464240,2018-08-08,Populated place,United States of America,USA,57467,43952,Kingsport,North America,2018-08-08,742,HIP-JM,43952,1,1,2014,true,x,Tennessee,0.40,0.013602060558674900
0101000020E6100000946C0A9EA19654C0D7FC01071B284240,2018-08-08,Populated place,United States of America,USA,77538,58603,Johnson City,North America,2018-08-08,741,HIP-JM,58603,1,1,2014,true,x,Tennessee,0.49,0.018136183903349600
0101000020E61000003BF4BC9F438B54C010374468464E4240,2018-08-08,Populated place,United States of America,USA,37443,25110,Bristol,North America,2018-08-08,2047,HIP-JM,25110,1,1,2014,true,x,Virginia,1.31,0.0077709260244886700
0101000020E6100000869CB62D67662AC0CE60C73D65263B40,2018-08-08,National Capital alt,Morocco,MAR,188084,176365,Laayoune,Africa,2018-08-08,6425,HIP-JM,176365,1,1,2014,true,x,Laâyoune - Boujdour - Sakia El Hamra,0.24,0.50674760300180500
0101000020E61000000F667F45A3FA5AC0D254DCD9D3A23840,2018-08-08,Populated place,Mexico,MEX,1000,500,Altata,Latin America,2018-08-08,1120,HIP-JM,500,1,1,2014,false,x,Sinaloa,37.73,0.00046094747864863600
0101000020E610000007C96550EB5156C08FAE4FEF98193540,2018-08-08,Populated place,Mexico,MEX,21253,21109,Motul,Latin America,2018-08-08,1158,HIP-JM,21109,1,1,2014,false,x,Yucatán,13.13,0.019460280653588100
0101000020E6100000A3B0F78752685BC0A3CC2F1896D43A40,2018-08-08,Populated place,Mexico,MEX,30426,25063,Huatabampo,Latin America,2018-08-08,3117,HIP-JM,25063,1,1,2014,false,x,Sonora,23.89,0.023105453314741500
0101000020E61000001C7013A488885BC08532F2E460043D40,2018-08-08,Populated place,Mexico,MEX,500000,438434,Mazatlan,Latin America,2018-08-08,3115,HIP-JM,438434,1,1,2014,false,x,Sonora,49.70,0.40419009370767200
0101000020E6100000D6F335CB65D54340042DCF83BB3310C0,2018-07-31,Provincial Capital,Kenya,KEN,882000,799668,Mombasa,Africa,2018-07-21,8406,HIP-JM,799668,34,1,2015,true,x,,0.20,1.69291137132600
0101000020E610000070A672A6F59956409E7CEB5D44BB3740,2018-07-31,National Capital,Bangladesh,BGD,12797394,7000940,Dhaka,Asia,2018-07-31,7611,HIP-JM,7000940,1,1,0,true,x,Dhaka,0.08,4.2963319897029500
0101000020E61000009F63512293AF52C0ABFA5C6DC51B4440,2018-08-08,Provincial Capital,United States of America,USA,366513,84913,Trenton,North America,2018-08-08,4897,HIP-JM,84913,1,1,2014,true,x,New Jersey,0.72,0.026278480347168700
0101000020E6100000166C34CA44045940E1722E7E80771A40,2018-08-08,Provincial Capital,Thailand,THA,34544,34544,Satun,Asia,2018-08-08,141,HIP-JM,34544,1,1,2014,true,x,Satun,0.00,0.050313439444431500
0101000020E61000000D8827D404AC42C071B917D048C314C0,2018-08-08,Populated place,Brazil,BRA,202583,202005,Mossoro,Latin America,2018-08-08,6020,HIP-JM,202005,1,1,2014,true,x,Rio Grande do Norte,0.00,0.10807182324813600
0101000020E6100000E2CC4473A3B149C04E20DFBF711F36C0,2018-08-08,Populated place,Brazil,BRA,209502,189942,Presidente Prudente,Latin America,2018-08-08,1714,HIP-JM,189942,1,1,2014,true,x,São Paulo,0.06,0.10161816911164300
0101000020E61000007036B265D8633E40ACCDADAD2B9C3DC0,2018-08-08,Provincial Capital,South Africa,ZAF,750845,490951,Pietermaritzburg,Africa,2018-08-08,5678,HIP-JM,490951,1,1,2014,true,x,KwaZulu-Natal,0.34,1.0935086412286900
0101000020E6100000AE53144AEF9649C031F94A8F202B3DC0,2018-08-08,Populated place,Brazil,BRA,381270,373891,Caxias do Sul,Latin America,2018-08-08,6631,HIP-JM,373891,1,1,2014,true,x,Rio Grande do Sul,0.02,0.20003010849270400
0101000020E61000009CB756201F355A40305C57ABFA7F2E40,2018-08-08,Provincial Capital,Thailand,THA,273893,122533,Ubon Ratchathani,Asia,2018-08-08,5611,HIP-JM,122533,1,1,2014,true,x,Ubon Ratchathani,0.76,0.17846968143366500
0101000020E61000008A9081A99BCC5940CA92794E1F332A40,2018-08-08,Provincial Capital,Cambodia,KHM,154773,150444,Battambang,Asia,2018-08-08,6682,HIP-JM,150444,1,1,2014,true,x,Batdâmbâng,0.24,1.051413331991500
0101000020E6100000F69133E8F8AC51C0BF0771A5F7CB40C0,2018-08-08,Populated place,Chile,CHL,246762,241138,San Bernardo,Latin America,2018-08-08,1378,HIP-JM,241138,1,1,2014,true,x,Región Metropolitana de Santiago,1.16,1.419013574365600
0101000020E6100000661F5FEEB91B52C0F5A9D9D235FA42C0,2018-08-08,Populated place,Chile,CHL,16392,6223,Collipulli,Latin America,2018-08-08,1389,HIP-JM,6223,1,1,2014,true,x,La Araucanía,0.21,0.036620198696502200
0101000020E6100000C18544D64FE749C0F5AE897454DA3EC0,2018-08-08,Populated place,Brazil,BRA,53169,37056,Camaqua,Latin America,2018-08-08,4207,HIP-JM,37056,1,1,2014,true,x,Rio Grande do Sul,1.64,0.019824803753782900
0101000020E6100000C039D9BCE08A5CC0E5567D4B8CFD3B40,2018-08-08,Populated place,Mexico,MEX,13054,13054,Guerrero Negro,Latin America,2018-08-08,3092,HIP-JM,13054,1,1,2014,false,x,Baja California Sur,15.45,0.012034416772558600
0101000020E610000096EBD91860B65CC0DE9026412C063F40,2018-08-08,Populated place,Mexico,MEX,20750,15386,San Felipe,Latin America,2018-08-08,3090,HIP-JM,15386,1,1,2014,false,x,Baja California,113.80,0.014184275812975800
0101000020E6100000CB2A22791D58594051A4F55C4B1D2C40,2018-08-08,Provincial Capital,Thailand,THA,79757,32600,Prachin Buri,Asia,2018-08-08,2253,HIP-JM,32600,1,1,2014,true,x,Prachin Buri,0.58,0.047481997622987100
0101000020E61000006443E0C2D17041C012EA637EFC7D1CC0,2018-08-08,Provincial Capital,Brazil,BRA,956000,650883,Joao Pessoa,Latin America,2018-08-08,5489,HIP-JM,650883,1,1,2014,true,x,Paraíba,0.34,0.34821966055897800
0101000020E6100000ADC00E35E64848C02267B6CD938D34C0,2018-08-08,Populated place,Brazil,BRA,101220,93904,Barretos,Latin America,2018-08-08,1721,HIP-JM,93904,1,1,2014,true,x,São Paulo,48.84,0.050238244054815200
0101000020E6100000AC2CFFA506735A40CAE0BF57B4282640,2018-08-08,Provincial Capital,Cambodia,KHM,23956,23956,Svay Rieng,Asia,2018-08-08,448,HIP-JM,23956,1,1,2014,true,x,Svay Rieng,0.98,0.16742214898027400
0101000020E61000008C034643C88148C02A679189C1783CC0,2018-08-08,Populated place,Brazil,BRA,92275,67245,Tubarao,Latin America,2018-08-08,1521,HIP-JM,67245,1,1,2014,true,x,Santa Catarina,0.05,0.03597579146219600
0101000020E6100000DD956E5C10005940F3CA6A5774D32A40,2018-08-08,Provincial Capital,Thailand,THA,35065,35065,Samut Songkhram,Asia,2018-08-08,154,HIP-JM,35065,1,1,2014,true,x,Samut Songkhram,0.14,0.051072277504602600
0101000020E6100000086C01BFDA8747C0956A7CDDFAE736C0,2018-08-08,Populated place,Brazil,BRA,2791000,1031554,Campinas,Latin America,2018-08-08,6674,HIP-JM,1031554,1,1,2014,true,x,São Paulo,0.13,0.55187704046388700
0101000020E6100000DDA7B8C4C52B5440AE9C9565B58F3B40,2018-08-08,Populated place,India,IND,164435,164435,Sitapur,Asia,2018-08-08,1436,HIP-JM,164435,1,1,2014,true,x,Uttar Pradesh,0.28,0.015615104467047800
0101000020E6100000A8D3841418B256C0C273629DAD942C40,2018-08-08,Provincial Capital,Guatemala,GTM,107638,103165,Escuintla,Latin America,2018-08-08,3809,HIP-JM,103165,1,1,2014,true,x,Escuintla,0.14,0.88548000758406600
0101000020E6100000E258D913E0A056C03CCD9F0796482D40,2018-08-08,National Capital,Guatemala,GTM,1024000,994938,Guatemala,Latin America,2018-08-08,6941,HIP-JM,994938,1,1,2014,true,x,Guatemala,0.03,8.5396957086771200
0101000020E61000002D0E2E1D338358C0B5CD759630333240,2018-08-08,Populated place,Mexico,MEX,18879,16292,Acatlan,Latin America,2018-08-08,1140,HIP-JM,16292,1,1,2014,false,x,Puebla,62.28,0.015019512644287200
0101000020E6100000B0C3B902E13A56C0EFB599D045213440,2018-08-08,Populated place,Mexico,MEX,17607,8241,Peto,Latin America,2018-08-08,1160,HIP-JM,8241,1,1,2014,false,x,Yucatán,14.81,0.0075973363430868200
0101000020E61000005431BC389DD9544063A06D70C81D3240,2018-08-08,Populated place,India,IND,179358,1194,Vizianagaram,Asia,2018-08-08,3846,HIP-JM,1194,1,1,2014,true,x,Andhra Pradesh,0.38,0.00011338483129294300
0101000020E61000009E05E18178C853407046C10A496F3240,2018-08-08,Populated place,India,IND,288251,228745,Karimnagar,Asia,2018-08-08,3851,HIP-JM,228745,1,1,2014,true,x,Andhra Pradesh,0.10,0.021722121636603300
